,County,Temp,Year,Month
5263,Shasta County,75.2,2016,Aug
5264,Shasta County,68.1,2016,Sep
5265,Shasta County,54.3,2016,Oct
5266,Shasta County,47.0,2016,Noc
5267,Shasta County,37.8,2016,Dec
5268,Shasta County,37.4,2017,Jan
5269,Shasta County,42.4,2017,Feb
5270,Shasta County,47.9,2017,Mar
5271,Shasta County,49.4,2017,Apr
5272,Shasta County,62.1,2017,May
5273,Shasta County,69.8,2017,Jun
5274,Shasta County,77.1,2017,Jul
5275,Shasta County,77.8,2017,Aug
5276,Shasta County,68.4,2017,Sep
5277,Shasta County,57.7,2017,Oct
5278,Shasta County,46.2,2017,Noc
5279,Shasta County,43.0,2017,Dec
5280,Shasta County,44.1,2018,Jan
5281,Shasta County,42.9,2018,Feb
5282,Shasta County,43.5,2018,Mar
5283,Shasta County,51.8,2018,Apr
5284,Shasta County,61.9,2018,May
5285,Shasta County,69.0,2018,Jun
5286,Shasta County,78.0,2018,Jul
5287,Shasta County,73.0,2018,Aug
5288,Shasta County,67.4,2018,Sep
5289,Shasta County,58.1,2018,Oct
5290,Shasta County,49.1,2018,Noc
5291,Shasta County,40.3,2018,Dec
5292,Shasta County,43.2,2019,Jan
5293,Shasta County,35.9,2019,Feb
5294,Shasta County,44.1,2019,Mar
5295,Shasta County,54.6,2019,Apr
5296,Shasta County,57.6,2019,May
5297,Shasta County,69.6,2019,Jun
5298,Shasta County,73.4,2019,Jul
5299,Shasta County,74.1,2019,Aug
5300,Shasta County,65.0,2019,Sep
5301,Shasta County,54.3,2019,Oct
5302,Shasta County,50.6,2019,Noc
5303,Shasta County,40.2,2019,Dec
5304,Shasta County,40.6,2020,Jan
5305,Shasta County,46.1,2020,Feb
5306,Shasta County,44.4,2020,Mar
5307,Shasta County,54.3,2020,Apr
5308,Shasta County,59.8,2020,May
5309,Shasta County,68.0,2020,Jun
5310,Shasta County,75.7,2020,Jul
5311,Shasta County,76.6,2020,Aug
5312,Shasta County,71.6,2020,Sep
5313,Shasta County,63.9,2020,Oct
5314,Sierra County,35.3,2011,Jan
5315,Sierra County,31.2,2011,Feb
5316,Sierra County,35.0,2011,Mar
5317,Sierra County,39.8,2011,Apr
5318,Sierra County,44.9,2011,May
5319,Sierra County,54.3,2011,Jun
5320,Sierra County,62.6,2011,Jul
5321,Sierra County,63.4,2011,Aug
5322,Sierra County,62.1,2011,Sep
5323,Sierra County,49.6,2011,Oct
5324,Sierra County,37.7,2011,Noc
5325,Sierra County,34.3,2011,Dec
5326,Sierra County,36.6,2012,Jan
5327,Sierra County,35.1,2012,Feb
5328,Sierra County,36.4,2012,Mar
5329,Sierra County,43.6,2012,Apr
5330,Sierra County,51.8,2012,May
5331,Sierra County,56.9,2012,Jun
5332,Sierra County,64.3,2012,Jul
5333,Sierra County,67.2,2012,Aug
5334,Sierra County,63.0,2012,Sep
5335,Sierra County,50.9,2012,Oct
5336,Sierra County,41.7,2012,Noc
5337,Sierra County,30.7,2012,Dec
5338,Sierra County,30.5,2013,Jan
5339,Sierra County,34.2,2013,Feb
5340,Sierra County,41.7,2013,Mar
5341,Sierra County,46.0,2013,Apr
5342,Sierra County,51.0,2013,May
5343,Sierra County,60.4,2013,Jun
5344,Sierra County,67.9,2013,Jul
5345,Sierra County,63.3,2013,Aug
5346,Sierra County,57.5,2013,Sep
5347,Sierra County,47.0,2013,Oct
5348,Sierra County,41.9,2013,Noc
5349,Sierra County,32.4,2013,Dec
5350,Sierra County,39.2,2014,Jan
5351,Sierra County,38.1,2014,Feb
5352,Sierra County,40.9,2014,Mar
5353,Sierra County,45.1,2014,Apr
5354,Sierra County,52.0,2014,May
5355,Sierra County,60.0,2014,Jun
5356,Sierra County,69.2,2014,Jul
5357,Sierra County,64.2,2014,Aug
5358,Sierra County,60.6,2014,Sep
5359,Sierra County,52.3,2014,Oct
5360,Sierra County,42.2,2014,Noc
5361,Sierra County,35.8,2014,Dec
5362,Sierra County,40.0,2015,Jan
5363,Sierra County,42.8,2015,Feb
5364,Sierra County,45.0,2015,Mar
5365,Sierra County,44.2,2015,Apr
5366,Sierra County,50.2,2015,May
5367,Sierra County,63.2,2015,Jun
5368,Sierra County,65.0,2015,Jul
5369,Sierra County,64.9,2015,Aug
5370,Sierra County,60.9,2015,Sep
5371,Sierra County,54.0,2015,Oct
5372,Sierra County,35.3,2015,Noc
5373,Sierra County,30.8,2015,Dec
5374,Sierra County,33.4,2016,Jan
5375,Sierra County,40.2,2016,Feb
5376,Sierra County,40.0,2016,Mar
5377,Sierra County,46.3,2016,Apr
5378,Sierra County,50.8,2016,May
5379,Sierra County,60.4,2016,Jun
5380,Sierra County,64.9,2016,Jul
5381,Sierra County,66.0,2016,Aug
5382,Sierra County,59.1,2016,Sep
5383,Sierra County,47.7,2016,Oct
5384,Sierra County,41.0,2016,Noc
5385,Sierra County,33.1,2016,Dec
5386,Sierra County,30.7,2017,Jan
5387,Sierra County,34.7,2017,Feb
5388,Sierra County,40.6,2017,Mar
5389,Sierra County,41.8,2017,Apr
5390,Sierra County,52.7,2017,May
5391,Sierra County,60.7,2017,Jun
5392,Sierra County,67.8,2017,Jul
5393,Sierra County,68.2,2017,Aug
5394,Sierra County,58.4,2017,Sep
5395,Sierra County,49.7,2017,Oct
5396,Sierra County,42.0,2017,Noc
5397,Sierra County,37.1,2017,Dec
5398,Sierra County,38.2,2018,Jan
5399,Sierra County,33.8,2018,Feb
5400,Sierra County,35.1,2018,Mar
5401,Sierra County,44.3,2018,Apr
5402,Sierra County,52.1,2018,May
5403,Sierra County,59.9,2018,Jun
5404,Sierra County,69.3,2018,Jul
5405,Sierra County,65.6,2018,Aug
5406,Sierra County,59.4,2018,Sep
5407,Sierra County,50.0,2018,Oct
5408,Sierra County,42.2,2018,Noc
5409,Sierra County,34.2,2018,Dec
5410,Sierra County,35.8,2019,Jan
5411,Sierra County,27.6,2019,Feb
5412,Sierra County,36.2,2019,Mar
5413,Sierra County,45.7,2019,Apr
5414,Sierra County,47.5,2019,May
5415,Sierra County,59.6,2019,Jun
5416,Sierra County,64.4,2019,Jul
5417,Sierra County,65.6,2019,Aug
5418,Sierra County,56.1,2019,Sep
5419,Sierra County,46.5,2019,Oct
5420,Sierra County,42.8,2019,Noc
5421,Sierra County,34.6,2019,Dec
5422,Sierra County,35.6,2020,Jan
5423,Sierra County,38.5,2020,Feb
5424,Sierra County,35.6,2020,Mar
5425,Sierra County,45.0,2020,Apr
5426,Sierra County,51.9,2020,May
5427,Sierra County,58.6,2020,Jun
5428,Sierra County,66.1,2020,Jul
5429,Sierra County,68.2,2020,Aug
5430,Sierra County,63.2,2020,Sep
5431,Sierra County,55.6,2020,Oct
5432,Siskiyou County,37.1,2011,Jan
5433,Siskiyou County,34.5,2011,Feb
5434,Siskiyou County,37.3,2011,Mar
5435,Siskiyou County,40.4,2011,Apr
5436,Siskiyou County,46.4,2011,May
5437,Siskiyou County,55.9,2011,Jun
5438,Siskiyou County,64.8,2011,Jul
5439,Siskiyou County,67.0,2011,Aug
5440,Siskiyou County,64.3,2011,Sep
5441,Siskiyou County,50.1,2011,Oct
5442,Siskiyou County,38.8,2011,Noc
5443,Siskiyou County,34.3,2011,Dec
5444,Siskiyou County,36.0,2012,Jan
5445,Siskiyou County,36.2,2012,Feb
5446,Siskiyou County,36.7,2012,Mar
5447,Siskiyou County,44.8,2012,Apr
5448,Siskiyou County,52.5,2012,May
5449,Siskiyou County,56.2,2012,Jun
5450,Siskiyou County,66.8,2012,Jul
5451,Siskiyou County,70.2,2012,Aug
5452,Siskiyou County,65.5,2012,Sep
5453,Siskiyou County,52.7,2012,Oct
5454,Siskiyou County,42.1,2012,Noc
5455,Siskiyou County,32.3,2012,Dec
5456,Siskiyou County,33.2,2013,Jan
5457,Siskiyou County,36.8,2013,Feb
5458,Siskiyou County,43.0,2013,Mar
5459,Siskiyou County,46.7,2013,Apr
5460,Siskiyou County,53.3,2013,May
5461,Siskiyou County,61.7,2013,Jun
5462,Siskiyou County,72.1,2013,Jul
5463,Siskiyou County,66.4,2013,Aug
5464,Siskiyou County,59.0,2013,Sep
5465,Siskiyou County,48.8,2013,Oct
5466,Siskiyou County,42.7,2013,Noc
5467,Siskiyou County,33.8,2013,Dec
5468,Siskiyou County,39.5,2014,Jan
5469,Siskiyou County,38.7,2014,Feb
5470,Siskiyou County,42.6,2014,Mar
5471,Siskiyou County,47.6,2014,Apr
5472,Siskiyou County,54.1,2014,May
5473,Siskiyou County,60.9,2014,Jun
5474,Siskiyou County,72.7,2014,Jul
5475,Siskiyou County,68.6,2014,Aug
5476,Siskiyou County,63.5,2014,Sep
5477,Siskiyou County,53.2,2014,Oct
5478,Siskiyou County,42.3,2014,Noc
5479,Siskiyou County,38.4,2014,Dec
5480,Siskiyou County,41.6,2015,Jan
5481,Siskiyou County,43.1,2015,Feb
5482,Siskiyou County,46.8,2015,Mar
5483,Siskiyou County,46.0,2015,Apr
5484,Siskiyou County,53.9,2015,May
5485,Siskiyou County,67.2,2015,Jun
5486,Siskiyou County,68.9,2015,Jul
5487,Siskiyou County,67.7,2015,Aug
5488,Siskiyou County,61.0,2015,Sep
5489,Siskiyou County,56.1,2015,Oct
5490,Siskiyou County,37.8,2015,Noc
5491,Siskiyou County,33.2,2015,Dec
5492,Siskiyou County,34.6,2016,Jan
5493,Siskiyou County,41.4,2016,Feb
5494,Siskiyou County,41.3,2016,Mar
5495,Siskiyou County,49.7,2016,Apr
5496,Siskiyou County,53.9,2016,May
5497,Siskiyou County,61.7,2016,Jun
5498,Siskiyou County,67.0,2016,Jul
5499,Siskiyou County,70.0,2016,Aug
5500,Siskiyou County,60.1,2016,Sep
5501,Siskiyou County,47.3,2016,Oct
5502,Siskiyou County,42.5,2016,Noc
5503,Siskiyou County,31.6,2016,Dec
5504,Siskiyou County,31.3,2017,Jan
5505,Siskiyou County,36.5,2017,Feb
5506,Siskiyou County,42.1,2017,Mar
5507,Siskiyou County,42.5,2017,Apr
5508,Siskiyou County,54.7,2017,May
5509,Siskiyou County,62.0,2017,Jun
5510,Siskiyou County,71.0,2017,Jul
5511,Siskiyou County,71.7,2017,Aug
5512,Siskiyou County,61.3,2017,Sep
5513,Siskiyou County,50.2,2017,Oct
5514,Siskiyou County,40.3,2017,Noc
5515,Siskiyou County,36.3,2017,Dec
5516,Siskiyou County,38.8,2018,Jan
5517,Siskiyou County,35.8,2018,Feb
5518,Siskiyou County,38.4,2018,Mar
5519,Siskiyou County,45.0,2018,Apr
5520,Siskiyou County,55.7,2018,May
5521,Siskiyou County,60.6,2018,Jun
5522,Siskiyou County,71.5,2018,Jul
5523,Siskiyou County,68.4,2018,Aug
5524,Siskiyou County,60.6,2018,Sep
5525,Siskiyou County,51.6,2018,Oct
5526,Siskiyou County,42.7,2018,Noc
5527,Siskiyou County,34.4,2018,Dec
5528,Siskiyou County,38.2,2019,Jan
5529,Siskiyou County,30.1,2019,Feb
5530,Siskiyou County,39.0,2019,Mar
5531,Siskiyou County,47.4,2019,Apr
5532,Siskiyou County,52.2,2019,May
5533,Siskiyou County,61.4,2019,Jun
5534,Siskiyou County,66.5,2019,Jul
5535,Siskiyou County,68.6,2019,Aug
5536,Siskiyou County,57.5,2019,Sep
5537,Siskiyou County,47.0,2019,Oct
5538,Siskiyou County,44.4,2019,Noc
5539,Siskiyou County,35.6,2019,Dec
5540,Siskiyou County,35.7,2020,Jan
5541,Siskiyou County,39.2,2020,Feb
5542,Siskiyou County,39.0,2020,Mar
5543,Siskiyou County,48.4,2020,Apr
5544,Siskiyou County,52.8,2020,May
5545,Siskiyou County,59.7,2020,Jun
5546,Siskiyou County,68.6,2020,Jul
5547,Siskiyou County,70.0,2020,Aug
5548,Siskiyou County,65.4,2020,Sep
5549,Siskiyou County,55.8,2020,Oct
5550,Solano County,46.8,2011,Jan
5551,Solano County,48.9,2011,Feb
5552,Solano County,52.9,2011,Mar
5553,Solano County,57.6,2011,Apr
5554,Solano County,60.8,2011,May
5555,Solano County,67.4,2011,Jun
5556,Solano County,72.3,2011,Jul
5557,Solano County,71.7,2011,Aug
5558,Solano County,72.8,2011,Sep
5559,Solano County,64.3,2011,Oct
5560,Solano County,51.7,2011,Noc
5561,Solano County,46.9,2011,Dec
5562,Solano County,48.7,2012,Jan
5563,Solano County,51.8,2012,Feb
5564,Solano County,52.6,2012,Mar
5565,Solano County,59.0,2012,Apr
5566,Solano County,65.6,2012,May
5567,Solano County,70.2,2012,Jun
5568,Solano County,72.4,2012,Jul
5569,Solano County,74.0,2012,Aug
5570,Solano County,70.4,2012,Sep
5571,Solano County,64.9,2012,Oct
5572,Solano County,55.4,2012,Noc
5573,Solano County,47.7,2012,Dec
5574,Solano County,45.4,2013,Jan
5575,Solano County,50.4,2013,Feb
5576,Solano County,56.7,2013,Mar
5577,Solano County,63.2,2013,Apr
5578,Solano County,67.3,2013,May
5579,Solano County,72.0,2013,Jun
5580,Solano County,74.4,2013,Jul
5581,Solano County,73.0,2013,Aug
5582,Solano County,70.8,2013,Sep
5583,Solano County,62.6,2013,Oct
5584,Solano County,56.0,2013,Noc
5585,Solano County,46.6,2013,Dec
5586,Solano County,52.6,2014,Jan
5587,Solano County,53.5,2014,Feb
5588,Solano County,58.4,2014,Mar
5589,Solano County,61.1,2014,Apr
5590,Solano County,67.8,2014,May
5591,Solano County,71.9,2014,Jun
5592,Solano County,75.2,2014,Jul
5593,Solano County,73.4,2014,Aug
5594,Solano County,72.0,2014,Sep
5595,Solano County,67.1,2014,Oct
5596,Solano County,56.4,2014,Noc
5597,Solano County,52.7,2014,Dec
5598,Solano County,50.3,2015,Jan
5599,Solano County,56.4,2015,Feb
5600,Solano County,60.5,2015,Mar
5601,Solano County,60.7,2015,Apr
5602,Solano County,62.7,2015,May
5603,Solano County,72.9,2015,Jun
5604,Solano County,74.6,2015,Jul
5605,Solano County,74.4,2015,Aug
5606,Solano County,72.8,2015,Sep
5607,Solano County,68.8,2015,Oct
5608,Solano County,52.2,2015,Noc
5609,Solano County,47.3,2015,Dec
5610,Solano County,49.7,2016,Jan
5611,Solano County,55.6,2016,Feb
5612,Solano County,56.6,2016,Mar
5613,Solano County,61.9,2016,Apr
5614,Solano County,66.0,2016,May
5615,Solano County,72.7,2016,Jun
5616,Solano County,73.5,2016,Jul
5617,Solano County,71.9,2016,Aug
5618,Solano County,70.4,2016,Sep
5619,Solano County,62.2,2016,Oct
5620,Solano County,55.7,2016,Noc
5621,Solano County,46.6,2016,Dec
5622,Solano County,46.6,2017,Jan
5623,Solano County,52.2,2017,Feb
5624,Solano County,57.1,2017,Mar
5625,Solano County,58.9,2017,Apr
5626,Solano County,66.2,2017,May
5627,Solano County,72.4,2017,Jun
5628,Solano County,75.6,2017,Jul
5629,Solano County,75.0,2017,Aug
5630,Solano County,72.8,2017,Sep
5631,Solano County,64.8,2017,Oct
5632,Solano County,55.1,2017,Noc
5633,Solano County,49.1,2017,Dec
5634,Solano County,50.2,2018,Jan
5635,Solano County,52.6,2018,Feb
5636,Solano County,53.2,2018,Mar
5637,Solano County,59.1,2018,Apr
5638,Solano County,64.5,2018,May
5639,Solano County,71.2,2018,Jun
5640,Solano County,75.6,2018,Jul
5641,Solano County,72.1,2018,Aug
5642,Solano County,69.6,2018,Sep
5643,Solano County,65.6,2018,Oct
5644,Solano County,56.4,2018,Noc
5645,Solano County,49.6,2018,Dec
5646,Solano County,50.8,2019,Jan
5647,Solano County,47.4,2019,Feb
5648,Solano County,54.0,2019,Mar
5649,Solano County,62.4,2019,Apr
5650,Solano County,61.8,2019,May
5651,Solano County,72.7,2019,Jun
5652,Solano County,73.5,2019,Jul
5653,Solano County,75.6,2019,Aug
5654,Solano County,71.4,2019,Sep
5655,Solano County,63.6,2019,Oct
5656,Solano County,56.3,2019,Noc
5657,Solano County,50.0,2019,Dec
5658,Solano County,49.0,2020,Jan
5659,Solano County,55.0,2020,Feb
5660,Solano County,53.6,2020,Mar
5661,Solano County,60.8,2020,Apr
5662,Solano County,67.3,2020,May
5663,Solano County,72.8,2020,Jun
5664,Solano County,73.7,2020,Jul
5665,Solano County,77.4,2020,Aug
5666,Solano County,74.4,2020,Sep
5667,Solano County,69.9,2020,Oct
5668,Sonoma County,48.6,2011,Jan
5669,Sonoma County,47.0,2011,Feb
5670,Sonoma County,49.4,2011,Mar
5671,Sonoma County,52.8,2011,Apr
5672,Sonoma County,55.4,2011,May
5673,Sonoma County,60.8,2011,Jun
5674,Sonoma County,65.1,2011,Jul
5675,Sonoma County,65.4,2011,Aug
5676,Sonoma County,67.5,2011,Sep
5677,Sonoma County,61.1,2011,Oct
5678,Sonoma County,50.2,2011,Noc
5679,Sonoma County,47.7,2011,Dec
5680,Sonoma County,48.7,2012,Jan
5681,Sonoma County,50.2,2012,Feb
5682,Sonoma County,48.8,2012,Mar
5683,Sonoma County,54.1,2012,Apr
5684,Sonoma County,59.5,2012,May
5685,Sonoma County,62.5,2012,Jun
5686,Sonoma County,65.5,2012,Jul
5687,Sonoma County,66.5,2012,Aug
5688,Sonoma County,63.7,2012,Sep
5689,Sonoma County,61.4,2012,Oct
5690,Sonoma County,54.2,2012,Noc
5691,Sonoma County,47.2,2012,Dec
5692,Sonoma County,46.4,2013,Jan
5693,Sonoma County,49.4,2013,Feb
5694,Sonoma County,52.7,2013,Mar
5695,Sonoma County,58.0,2013,Apr
5696,Sonoma County,60.5,2013,May
5697,Sonoma County,64.6,2013,Jun
5698,Sonoma County,66.0,2013,Jul
5699,Sonoma County,66.1,2013,Aug
5700,Sonoma County,64.6,2013,Sep
5701,Sonoma County,59.2,2013,Oct
5702,Sonoma County,54.7,2013,Noc
5703,Sonoma County,47.8,2013,Dec
5704,Sonoma County,53.5,2014,Jan
5705,Sonoma County,51.2,2014,Feb
5706,Sonoma County,54.9,2014,Mar
5707,Sonoma County,57.0,2014,Apr
5708,Sonoma County,61.9,2014,May
5709,Sonoma County,64.7,2014,Jun
5710,Sonoma County,68.0,2014,Jul
5711,Sonoma County,67.0,2014,Aug
5712,Sonoma County,66.2,2014,Sep
5713,Sonoma County,64.2,2014,Oct
5714,Sonoma County,55.6,2014,Noc
5715,Sonoma County,52.4,2014,Dec
5716,Sonoma County,52.3,2015,Jan
5717,Sonoma County,55.4,2015,Feb
5718,Sonoma County,57.4,2015,Mar
5719,Sonoma County,56.0,2015,Apr
5720,Sonoma County,57.7,2015,May
5721,Sonoma County,65.8,2015,Jun
5722,Sonoma County,67.6,2015,Jul
5723,Sonoma County,68.7,2015,Aug
5724,Sonoma County,67.6,2015,Sep
5725,Sonoma County,65.6,2015,Oct
5726,Sonoma County,51.6,2015,Noc
5727,Sonoma County,47.0,2015,Dec
5728,Sonoma County,49.0,2016,Jan
5729,Sonoma County,55.2,2016,Feb
5730,Sonoma County,52.9,2016,Mar
5731,Sonoma County,57.6,2016,Apr
5732,Sonoma County,59.8,2016,May
5733,Sonoma County,65.5,2016,Jun
5734,Sonoma County,66.6,2016,Jul
5735,Sonoma County,65.5,2016,Aug
5736,Sonoma County,65.8,2016,Sep
5737,Sonoma County,59.3,2016,Oct
5738,Sonoma County,54.2,2016,Noc
5739,Sonoma County,46.5,2016,Dec
5740,Sonoma County,46.3,2017,Jan
5741,Sonoma County,49.9,2017,Feb
5742,Sonoma County,54.0,2017,Mar
5743,Sonoma County,54.2,2017,Apr
5744,Sonoma County,60.2,2017,May
5745,Sonoma County,65.4,2017,Jun
5746,Sonoma County,68.4,2017,Jul
5747,Sonoma County,69.0,2017,Aug
5748,Sonoma County,69.1,2017,Sep
5749,Sonoma County,62.9,2017,Oct
5750,Sonoma County,53.1,2017,Noc
5751,Sonoma County,49.2,2017,Dec
5752,Sonoma County,50.2,2018,Jan
5753,Sonoma County,51.2,2018,Feb
5754,Sonoma County,50.0,2018,Mar
5755,Sonoma County,54.6,2018,Apr
5756,Sonoma County,59.5,2018,May
5757,Sonoma County,64.6,2018,Jun
5758,Sonoma County,68.6,2018,Jul
5759,Sonoma County,66.9,2018,Aug
5760,Sonoma County,64.6,2018,Sep
5761,Sonoma County,62.2,2018,Oct
5762,Sonoma County,55.3,2018,Noc
5763,Sonoma County,49.0,2018,Dec
5764,Sonoma County,50.5,2019,Jan
5765,Sonoma County,44.8,2019,Feb
5766,Sonoma County,50.4,2019,Mar
5767,Sonoma County,57.7,2019,Apr
5768,Sonoma County,56.7,2019,May
5769,Sonoma County,65.4,2019,Jun
5770,Sonoma County,67.2,2019,Jul
5771,Sonoma County,69.7,2019,Aug
5772,Sonoma County,66.3,2019,Sep
5773,Sonoma County,61.1,2019,Oct
5774,Sonoma County,55.0,2019,Noc
5775,Sonoma County,49.6,2019,Dec
5776,Sonoma County,48.8,2020,Jan
5777,Sonoma County,53.6,2020,Feb
5778,Sonoma County,49.9,2020,Mar
5779,Sonoma County,56.2,2020,Apr
5780,Sonoma County,60.6,2020,May
5781,Sonoma County,65.7,2020,Jun
5782,Sonoma County,66.8,2020,Jul
5783,Sonoma County,70.8,2020,Aug
5784,Sonoma County,69.5,2020,Sep
5785,Sonoma County,67.6,2020,Oct
5786,Stanislaus County,45.5,2011,Jan
5787,Stanislaus County,47.2,2011,Feb
5788,Stanislaus County,52.4,2011,Mar
5789,Stanislaus County,57.3,2011,Apr
5790,Stanislaus County,60.8,2011,May
5791,Stanislaus County,69.2,2011,Jun
5792,Stanislaus County,75.7,2011,Jul
5793,Stanislaus County,75.4,2011,Aug
5794,Stanislaus County,74.9,2011,Sep
5795,Stanislaus County,64.6,2011,Oct
5796,Stanislaus County,51.3,2011,Noc
5797,Stanislaus County,44.9,2011,Dec
5798,Stanislaus County,47.9,2012,Jan
5799,Stanislaus County,50.4,2012,Feb
5800,Stanislaus County,52.2,2012,Mar
5801,Stanislaus County,59.0,2012,Apr
5802,Stanislaus County,66.7,2012,May
5803,Stanislaus County,71.3,2012,Jun
5804,Stanislaus County,75.8,2012,Jul
5805,Stanislaus County,78.3,2012,Aug
5806,Stanislaus County,74.4,2012,Sep
5807,Stanislaus County,65.0,2012,Oct
5808,Stanislaus County,55.5,2012,Noc
5809,Stanislaus County,46.6,2012,Dec
5810,Stanislaus County,44.8,2013,Jan
5811,Stanislaus County,48.3,2013,Feb
5812,Stanislaus County,57.0,2013,Mar
5813,Stanislaus County,62.9,2013,Apr
5814,Stanislaus County,67.5,2013,May
5815,Stanislaus County,74.2,2013,Jun
5816,Stanislaus County,78.8,2013,Jul
5817,Stanislaus County,75.3,2013,Aug
5818,Stanislaus County,71.0,2013,Sep
5819,Stanislaus County,62.5,2013,Oct
5820,Stanislaus County,55.0,2013,Noc
5821,Stanislaus County,46.0,2013,Dec
5822,Stanislaus County,51.5,2014,Jan
5823,Stanislaus County,52.9,2014,Feb
5824,Stanislaus County,57.6,2014,Mar
5825,Stanislaus County,61.3,2014,Apr
5826,Stanislaus County,68.0,2014,May
5827,Stanislaus County,73.8,2014,Jun
5828,Stanislaus County,79.1,2014,Jul
5829,Stanislaus County,76.5,2014,Aug
5830,Stanislaus County,73.7,2014,Sep
5831,Stanislaus County,67.1,2014,Oct
5832,Stanislaus County,55.3,2014,Noc
5833,Stanislaus County,51.2,2014,Dec
5834,Stanislaus County,48.4,2015,Jan
5835,Stanislaus County,55.1,2015,Feb
5836,Stanislaus County,60.6,2015,Mar
5837,Stanislaus County,60.8,2015,Apr
5838,Stanislaus County,63.7,2015,May
5839,Stanislaus County,75.9,2015,Jun
5840,Stanislaus County,77.1,2015,Jul
5841,Stanislaus County,76.1,2015,Aug
5842,Stanislaus County,74.2,2015,Sep
5843,Stanislaus County,68.8,2015,Oct
5844,Stanislaus County,50.7,2015,Noc
5845,Stanislaus County,45.6,2015,Dec
5846,Stanislaus County,49.2,2016,Jan
5847,Stanislaus County,54.7,2016,Feb
5848,Stanislaus County,55.8,2016,Mar
5849,Stanislaus County,61.9,2016,Apr
5850,Stanislaus County,66.8,2016,May
5851,Stanislaus County,75.7,2016,Jun
5852,Stanislaus County,78.1,2016,Jul
5853,Stanislaus County,76.7,2016,Aug
5854,Stanislaus County,72.4,2016,Sep
5855,Stanislaus County,63.7,2016,Oct
5856,Stanislaus County,56.3,2016,Noc
5857,Stanislaus County,46.7,2016,Dec
5858,Stanislaus County,46.8,2017,Jan
5859,Stanislaus County,51.9,2017,Feb
5860,Stanislaus County,57.0,2017,Mar
5861,Stanislaus County,58.8,2017,Apr
5862,Stanislaus County,67.4,2017,May
5863,Stanislaus County,75.1,2017,Jun
5864,Stanislaus County,80.3,2017,Jul
5865,Stanislaus County,79.5,2017,Aug
5866,Stanislaus County,73.6,2017,Sep
5867,Stanislaus County,64.4,2017,Oct
5868,Stanislaus County,56.6,2017,Noc
5869,Stanislaus County,48.8,2017,Dec
5870,Stanislaus County,51.5,2018,Jan
5871,Stanislaus County,51.5,2018,Feb
5872,Stanislaus County,53.5,2018,Mar
5873,Stanislaus County,60.1,2018,Apr
5874,Stanislaus County,65.4,2018,May
5875,Stanislaus County,73.6,2018,Jun
5876,Stanislaus County,80.8,2018,Jul
5877,Stanislaus County,76.1,2018,Aug
5878,Stanislaus County,72.1,2018,Sep
5879,Stanislaus County,65.4,2018,Oct
5880,Stanislaus County,55.7,2018,Noc
5881,Stanislaus County,49.4,2018,Dec
5882,Stanislaus County,50.1,2019,Jan
5883,Stanislaus County,47.1,2019,Feb
5884,Stanislaus County,53.5,2019,Mar
5885,Stanislaus County,62.9,2019,Apr
5886,Stanislaus County,62.4,2019,May
5887,Stanislaus County,74.8,2019,Jun
5888,Stanislaus County,77.5,2019,Jul
5889,Stanislaus County,78.4,2019,Aug
5890,Stanislaus County,72.4,2019,Sep
5891,Stanislaus County,62.9,2019,Oct
5892,Stanislaus County,56.2,2019,Noc
5893,Stanislaus County,50.0,2019,Dec
5894,Stanislaus County,48.5,2020,Jan
5895,Stanislaus County,53.6,2020,Feb
5896,Stanislaus County,52.8,2020,Mar
5897,Stanislaus County,60.6,2020,Apr
5898,Stanislaus County,68.6,2020,May
5899,Stanislaus County,74.1,2020,Jun
5900,Stanislaus County,77.8,2020,Jul
5901,Stanislaus County,80.1,2020,Aug
5902,Stanislaus County,76.3,2020,Sep
5903,Stanislaus County,69.1,2020,Oct
5904,Sutter County,46.3,2011,Jan
5905,Sutter County,48.9,2011,Feb
5906,Sutter County,53.0,2011,Mar
5907,Sutter County,59.1,2011,Apr
5908,Sutter County,63.3,2011,May
5909,Sutter County,71.6,2011,Jun
5910,Sutter County,76.9,2011,Jul
5911,Sutter County,76.3,2011,Aug
5912,Sutter County,76.6,2011,Sep
5913,Sutter County,64.5,2011,Oct
5914,Sutter County,52.0,2011,Noc
5915,Sutter County,46.8,2011,Dec
5916,Sutter County,48.5,2012,Jan
5917,Sutter County,51.8,2012,Feb
5918,Sutter County,53.0,2012,Mar
5919,Sutter County,60.9,2012,Apr
5920,Sutter County,69.4,2012,May
5921,Sutter County,74.1,2012,Jun
5922,Sutter County,77.9,2012,Jul
5923,Sutter County,79.6,2012,Aug
5924,Sutter County,75.5,2012,Sep
5925,Sutter County,65.6,2012,Oct
5926,Sutter County,56.0,2012,Noc
5927,Sutter County,47.4,2012,Dec
5928,Sutter County,45.4,2013,Jan
5929,Sutter County,50.8,2013,Feb
5930,Sutter County,58.0,2013,Mar
5931,Sutter County,64.4,2013,Apr
5932,Sutter County,70.0,2013,May
5933,Sutter County,76.2,2013,Jun
5934,Sutter County,80.3,2013,Jul
5935,Sutter County,77.0,2013,Aug
5936,Sutter County,72.4,2013,Sep
5937,Sutter County,63.6,2013,Oct
5938,Sutter County,56.8,2013,Noc
5939,Sutter County,46.8,2013,Dec
5940,Sutter County,52.6,2014,Jan
5941,Sutter County,53.8,2014,Feb
5942,Sutter County,58.7,2014,Mar
5943,Sutter County,63.5,2014,Apr
