County,Date,PCP
Santa Clara County,202010,0
Santa Cruz County,201101,2.37
Santa Cruz County,201102,7.1
Santa Cruz County,201103,10.34
Santa Cruz County,201104,0.67
Santa Cruz County,201105,1.62
Santa Cruz County,201106,1.01
Santa Cruz County,201107,0.01
Santa Cruz County,201108,0.01
Santa Cruz County,201109,0
Santa Cruz County,201110,2.43
Santa Cruz County,201111,2.7
Santa Cruz County,201112,0.2
Santa Cruz County,201201,4.11
Santa Cruz County,201202,1.54
Santa Cruz County,201203,7.54
Santa Cruz County,201204,3.86
Santa Cruz County,201205,0.06
Santa Cruz County,201206,0.3
Santa Cruz County,201207,0.06
Santa Cruz County,201208,0.01
Santa Cruz County,201209,0.01
Santa Cruz County,201210,0.83
Santa Cruz County,201211,6.55
Santa Cruz County,201212,11.15
Santa Cruz County,201301,1.01
Santa Cruz County,201302,0.56
Santa Cruz County,201303,1.49
Santa Cruz County,201304,0.94
Santa Cruz County,201305,0.03
Santa Cruz County,201306,0.09
Santa Cruz County,201307,0.03
Santa Cruz County,201308,0.01
Santa Cruz County,201309,0.3
Santa Cruz County,201310,0.11
Santa Cruz County,201311,0.89
Santa Cruz County,201312,0.61
Santa Cruz County,201401,0.08
Santa Cruz County,201402,7.44
Santa Cruz County,201403,3.71
Santa Cruz County,201404,1.66
Santa Cruz County,201405,0.05
Santa Cruz County,201406,0.01
Santa Cruz County,201407,0.08
Santa Cruz County,201408,0.01
Santa Cruz County,201409,0.75
Santa Cruz County,201410,0.83
Santa Cruz County,201411,3.91
Santa Cruz County,201412,14.98
Santa Cruz County,201501,0
Santa Cruz County,201502,3.65
Santa Cruz County,201503,0.52
Santa Cruz County,201504,1.85
Santa Cruz County,201505,0.29
Santa Cruz County,201506,0.06
Santa Cruz County,201507,0.06
Santa Cruz County,201508,0.06
Santa Cruz County,201509,0.02
Santa Cruz County,201510,0.1
Santa Cruz County,201511,3.77
Santa Cruz County,201512,6.64
Santa Cruz County,201601,11.48
Santa Cruz County,201602,1.16
Santa Cruz County,201603,10.33
Santa Cruz County,201604,1.68
Santa Cruz County,201605,0.25
Santa Cruz County,201606,0
Santa Cruz County,201607,0.02
Santa Cruz County,201608,0.03
Santa Cruz County,201609,0.01
Santa Cruz County,201610,5.4
Santa Cruz County,201611,3.05
Santa Cruz County,201612,7.03
Santa Cruz County,201701,19.27
Santa Cruz County,201702,14.61
Santa Cruz County,201703,5.03
Santa Cruz County,201704,4.06
Santa Cruz County,201705,0.05
Santa Cruz County,201706,0.09
Santa Cruz County,201707,0
Santa Cruz County,201708,0.01
Santa Cruz County,201709,0.09
Santa Cruz County,201710,0.21
Santa Cruz County,201711,4.05
Santa Cruz County,201712,0.16
Santa Cruz County,201801,6.08
Santa Cruz County,201802,0.36
Santa Cruz County,201803,8.63
Santa Cruz County,201804,3.17
Santa Cruz County,201805,0.08
Santa Cruz County,201806,0.02
Santa Cruz County,201807,0.02
Santa Cruz County,201808,0
Santa Cruz County,201809,0
Santa Cruz County,201810,0.08
Santa Cruz County,201811,5.08
Santa Cruz County,201812,3.81
Santa Cruz County,201901,8.87
Santa Cruz County,201902,12.83
Santa Cruz County,201903,7.73
Santa Cruz County,201904,0.87
Santa Cruz County,201905,3.52
Santa Cruz County,201906,0.05
Santa Cruz County,201907,0.05
Santa Cruz County,201908,0.02
Santa Cruz County,201909,0.11
Santa Cruz County,201910,0
Santa Cruz County,201911,2.14
Santa Cruz County,201912,10.05
Santa Cruz County,202001,2.7
Santa Cruz County,202002,0.02
Santa Cruz County,202003,3.98
Santa Cruz County,202004,2.97
Santa Cruz County,202005,0.98
Santa Cruz County,202006,0.01
Santa Cruz County,202007,0.02
Santa Cruz County,202008,0.05
Santa Cruz County,202009,0
Santa Cruz County,202010,0
Shasta County,201101,1.65
Shasta County,201102,5.55
Shasta County,201103,12.81
Shasta County,201104,2.72
Shasta County,201105,3.84
Shasta County,201106,2.21
Shasta County,201107,0.08
Shasta County,201108,0
Shasta County,201109,0.21
Shasta County,201110,2.88
Shasta County,201111,3.04
Shasta County,201112,0.58
Shasta County,201201,6.06
Shasta County,201202,2.23
Shasta County,201203,11.91
Shasta County,201204,4.44
Shasta County,201205,0.77
Shasta County,201206,1.1
Shasta County,201207,0.03
Shasta County,201208,0.02
Shasta County,201209,0
Shasta County,201210,1.8
Shasta County,201211,9.09
Shasta County,201212,13.31
Shasta County,201301,1.43
Shasta County,201302,0.8
Shasta County,201303,3.15
Shasta County,201304,1.87
Shasta County,201305,1.32
Shasta County,201306,1.95
Shasta County,201307,0.22
Shasta County,201308,0.16
Shasta County,201309,1.47
Shasta County,201310,0.33
Shasta County,201311,1.71
Shasta County,201312,0.36
Shasta County,201401,0.64
Shasta County,201402,8.78
Shasta County,201403,8.91
Shasta County,201404,1.46
Shasta County,201405,0.46
Shasta County,201406,0.1
Shasta County,201407,0.1
Shasta County,201408,0.33
Shasta County,201409,1.8
Shasta County,201410,3.51
Shasta County,201411,4.24
Shasta County,201412,14.19
Shasta County,201501,0.67
Shasta County,201502,6.57
Shasta County,201503,1.5
Shasta County,201504,1.64
Shasta County,201505,1.5
Shasta County,201506,0.57
Shasta County,201507,0.46
Shasta County,201508,0.03
Shasta County,201509,0.71
Shasta County,201510,0.88
Shasta County,201511,2.54
Shasta County,201512,10.58
Shasta County,201601,13.62
Shasta County,201602,2.58
Shasta County,201603,11.39
Shasta County,201604,2.01
Shasta County,201605,2.2
Shasta County,201606,1.67
Shasta County,201607,0.01
Shasta County,201608,0.01
Shasta County,201609,0.01
Shasta County,201610,9.56
Shasta County,201611,5.82
Shasta County,201612,8.33
Shasta County,201701,14.71
Shasta County,201702,13.88
Shasta County,201703,6.09
Shasta County,201704,6.67
Shasta County,201705,0.48
Shasta County,201706,0.77
Shasta County,201707,0
Shasta County,201708,0.11
Shasta County,201709,0.44
Shasta County,201710,0.81
Shasta County,201711,8.48
Shasta County,201712,0.51
Shasta County,201801,5.62
Shasta County,201802,0.41
Shasta County,201803,7.9
Shasta County,201804,5.39
Shasta County,201805,1.57
Shasta County,201806,0.12
Shasta County,201807,0.05
Shasta County,201808,0
Shasta County,201809,0.05
Shasta County,201810,1.19
Shasta County,201811,6
Shasta County,201812,5.83
Shasta County,201901,9.06
Shasta County,201902,14.17
Shasta County,201903,10.09
Shasta County,201904,4.1
Shasta County,201905,5.23
Shasta County,201906,0.16
Shasta County,201907,0
Shasta County,201908,0.72
Shasta County,201909,1.27
Shasta County,201910,0.28
Shasta County,201911,1.44
Shasta County,201912,8.32
Shasta County,202001,5.45
Shasta County,202002,0.03
Shasta County,202003,5.73
Shasta County,202004,1.48
Shasta County,202005,4.16
Shasta County,202006,0.31
Shasta County,202007,0.07
Shasta County,202008,0.11
Shasta County,202009,0
Shasta County,202010,0.09
Sierra County,201101,1.52
Sierra County,201102,7.61
Sierra County,201103,15.44
Sierra County,201104,2.58
Sierra County,201105,3.2
Sierra County,201106,3.37
Sierra County,201107,0.18
Sierra County,201108,0.02
Sierra County,201109,0.54
Sierra County,201110,3.33
Sierra County,201111,2.14
Sierra County,201112,0.14
Sierra County,201201,6.83
Sierra County,201202,2.52
Sierra County,201203,10.79
Sierra County,201204,4.89
Sierra County,201205,0.68
Sierra County,201206,0.95
Sierra County,201207,0.37
Sierra County,201208,0.3
Sierra County,201209,0.11
Sierra County,201210,2.6
Sierra County,201211,10.77
Sierra County,201212,14.16
Sierra County,201301,1
Sierra County,201302,0.5
Sierra County,201303,2.62
Sierra County,201304,1.14
Sierra County,201305,1.36
Sierra County,201306,1.15
Sierra County,201307,0.22
Sierra County,201308,0.17
Sierra County,201309,2.13
Sierra County,201310,0.84
Sierra County,201311,1.28
Sierra County,201312,1.16
Sierra County,201401,1.86
Sierra County,201402,10.29
Sierra County,201403,6.95
Sierra County,201404,2
Sierra County,201405,1.22
Sierra County,201406,0
Sierra County,201407,0.58
Sierra County,201408,1.37
Sierra County,201409,1.16
Sierra County,201410,2.03
Sierra County,201411,3.59
Sierra County,201412,10.83
Sierra County,201501,0.11
Sierra County,201502,6.91
Sierra County,201503,0.88
Sierra County,201504,2.6
Sierra County,201505,2.09
Sierra County,201506,0.76
Sierra County,201507,0.99
Sierra County,201508,0.18
Sierra County,201509,0.24
Sierra County,201510,1.81
Sierra County,201511,4.64
Sierra County,201512,9.88
Sierra County,201601,12.28
Sierra County,201602,2.38
Sierra County,201603,13.34
Sierra County,201604,3.17
Sierra County,201605,2.49
Sierra County,201606,0.25
Sierra County,201607,0
Sierra County,201608,0.08
Sierra County,201609,0.05
Sierra County,201610,11.85
Sierra County,201611,4.13
Sierra County,201612,10.55
Sierra County,201701,25.17
Sierra County,201702,22.8
Sierra County,201703,6.05
Sierra County,201704,9.47
